YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,10,AR,"Electric Generators, Electric Utilities",Pumped Storage,4178
2020,10,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,373348
2020,10,AR,"Electric Generators, Electric Utilities",Natural Gas,1231507
2020,10,AR,"Electric Generators, Electric Utilities",Nuclear,1381546
2020,10,AR,"Electric Generators, Electric Utilities",Petroleum,1420
2020,10,AR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,113
2020,10,AZ,Total Electric Power Industry,Total,9586872
2020,10,AZ,Total Electric Power Industry,Coal,1587420
2020,10,AZ,Total Electric Power Industry,Pumped Storage,-8587
2020,10,AZ,Total Electric Power Industry,Hydroelectric Conventional,526633
2020,10,AZ,Total Electric Power Industry,Natural Gas,4707252
2020,10,AZ,Total Electric Power Industry,Nuclear,2243169
2020,10,AZ,Total Electric Power Industry,Other,-6
2020,10,AZ,Total Electric Power Industry,Petroleum,2605
2020,10,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,481202
2020,10,AZ,Total Electric Power Industry,Other Biomass,1757
2020,10,AZ,Total Electric Power Industry,Wind,31172
2020,10,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,14253
2020,10,AZ,"Combined Heat and Power, Commercial Power",Total,14089
2020,10,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,13072
2020,10,AZ,"Combined Heat and Power, Commercial Power",Petroleum,1
2020,10,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1017
2020,10,AZ,"Combined Heat and Power, Electric Power",Total,10484
2020,10,AZ,"Combined Heat and Power, Electric Power",Natural Gas,10484
2020,10,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,AZ,"Electric Generators, Independent Power Producers",Total,1721500
2020,10,AZ,"Electric Generators, Independent Power Producers",Natural Gas,1252925
2020,10,AZ,"Electric Generators, Independent Power Producers",Other,-6
2020,10,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,421399
2020,10,AZ,"Electric Generators, Independent Power Producers",Other Biomass,1757
2020,10,AZ,"Electric Generators, Independent Power Producers",Wind,31172
2020,10,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,14253
2020,10,AZ,"Electric Generators, Electric Utilities",Total,7840798
2020,10,AZ,"Electric Generators, Electric Utilities",Coal,1587420
2020,10,AZ,"Electric Generators, Electric Utilities",Pumped Storage,-8587
2020,10,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,526633
2020,10,AZ,"Electric Generators, Electric Utilities",Natural Gas,3430772
2020,10,AZ,"Electric Generators, Electric Utilities",Nuclear,2243169
2020,10,AZ,"Electric Generators, Electric Utilities",Other,0
2020,10,AZ,"Electric Generators, Electric Utilities",Petroleum,2604
2020,10,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,58787
2020,10,AZ,"Electric Generators, Electric Utilities",Other Biomass,0
2020,10,CA,Total Electric Power Industry,Total,16702614
2020,10,CA,Total Electric Power Industry,Coal,24680
2020,10,CA,Total Electric Power Industry,Geothermal,910171
2020,10,CA,Total Electric Power Industry,Pumped Storage,-18439
2020,10,CA,Total Electric Power Industry,Hydroelectric Conventional,1413055
2020,10,CA,Total Electric Power Industry,Natural Gas,10137397
2020,10,CA,Total Electric Power Industry,Nuclear,438597
2020,10,CA,Total Electric Power Industry,Other Gases,129781
2020,10,CA,Total Electric Power Industry,Other,68528
2020,10,CA,Total Electric Power Industry,Petroleum,3880
2020,10,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,2297291
2020,10,CA,Total Electric Power Industry,Other Biomass,201016
2020,10,CA,Total Electric Power Industry,Wind,868363
2020,10,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,228293
2020,10,CA,"Combined Heat and Power, Industrial Power",Total,1133950
2020,10,CA,"Combined Heat and Power, Industrial Power",Coal,24680
2020,10,CA,"Combined Heat and Power, Industrial Power",Natural Gas,860652
2020,10,CA,"Combined Heat and Power, Industrial Power",Other Gases,129781
2020,10,CA,"Combined Heat and Power, Industrial Power",Other,55622
2020,10,CA,"Combined Heat and Power, Industrial Power",Petroleum,370
2020,10,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,4386
2020,10,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1680
2020,10,CA,"Combined Heat and Power, Industrial Power",Wind,253
2020,10,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,56526
2020,10,CA,"Combined Heat and Power, Commercial Power",Total,202505
2020,10,CA,"Combined Heat and Power, Commercial Power",Pumped Storage,0
2020,10,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,218
2020,10,CA,"Combined Heat and Power, Commercial Power",Natural Gas,131575
2020,10,CA,"Combined Heat and Power, Commercial Power",Other,-165
2020,10,CA,"Combined Heat and Power, Commercial Power",Petroleum,53
2020,10,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,12150
2020,10,CA,"Combined Heat and Power, Commercial Power",Other Biomass,58181
2020,10,CA,"Combined Heat and Power, Commercial Power",Wind,493
2020,10,CA,"Combined Heat and Power, Electric Power",Total,1124979
2020,10,CA,"Combined Heat and Power, Electric Power",Coal,0
2020,10,CA,"Combined Heat and Power, Electric Power",Natural Gas,1044500
2020,10,CA,"Combined Heat and Power, Electric Power",Other,7275
2020,10,CA,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,CA,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,561
2020,10,CA,"Combined Heat and Power, Electric Power",Other Biomass,14081
2020,10,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,58562
2020,10,CA,"Electric Generators, Independent Power Producers",Total,9315406
2020,10,CA,"Electric Generators, Independent Power Producers",Geothermal,851905
2020,10,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,75622
2020,10,CA,"Electric Generators, Independent Power Producers",Natural Gas,5081307
2020,10,CA,"Electric Generators, Independent Power Producers",Other,6796
2020,10,CA,"Electric Generators, Independent Power Producers",Petroleum,441
2020,10,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2245737
2020,10,CA,"Electric Generators, Independent Power Producers",Other Biomass,121343
2020,10,CA,"Electric Generators, Independent Power Producers",Wind,819049
2020,10,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,113205
2020,10,CA,"Electric Generators, Electric Utilities",Total,4925774
2020,10,CA,"Electric Generators, Electric Utilities",Geothermal,58266
2020,10,CA,"Electric Generators, Electric Utilities",Pumped Storage,-18439
2020,10,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1337215
2020,10,CA,"Electric Generators, Electric Utilities",Natural Gas,3019363
2020,10,CA,"Electric Generators, Electric Utilities",Nuclear,438597
2020,10,CA,"Electric Generators, Electric Utilities",Other Gases,0
2020,10,CA,"Electric Generators, Electric Utilities",Other,-1000
2020,10,CA,"Electric Generators, Electric Utilities",Petroleum,3016
2020,10,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,34458
2020,10,CA,"Electric Generators, Electric Utilities",Other Biomass,5731
2020,10,CA,"Electric Generators, Electric Utilities",Wind,48568
2020,10,CO,Total Electric Power Industry,Total,4145935
2020,10,CO,Total Electric Power Industry,Coal,1502860
2020,10,CO,Total Electric Power Industry,Pumped Storage,-6345
2020,10,CO,Total Electric Power Industry,Hydroelectric Conventional,122180
2020,10,CO,Total Electric Power Industry,Natural Gas,1360629
2020,10,CO,Total Electric Power Industry,Other Gases,1921
2020,10,CO,Total Electric Power Industry,Other,4812
2020,10,CO,Total Electric Power Industry,Petroleum,949
2020,10,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,106500
2020,10,CO,Total Electric Power Industry,Other Biomass,5885
2020,10,CO,Total Electric Power Industry,Wind,1038462
2020,10,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,8082
2020,10,CO,"Combined Heat and Power, Industrial Power",Total,25776
2020,10,CO,"Combined Heat and Power, Industrial Power",Coal,0
2020,10,CO,"Combined Heat and Power, Industrial Power",Natural Gas,19676
2020,10,CO,"Combined Heat and Power, Industrial Power",Other Gases,1921
2020,10,CO,"Combined Heat and Power, Industrial Power",Other,3939
2020,10,CO,"Combined Heat and Power, Industrial Power",Petroleum,4
2020,10,CO,"Combined Heat and Power, Industrial Power",Wind,236
2020,10,CO,"Combined Heat and Power, Commercial Power",Total,2224
2020,10,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1062
2020,10,CO,"Combined Heat and Power, Commercial Power",Natural Gas,0
2020,10,CO,"Combined Heat and Power, Commercial Power",Other,0
2020,10,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,10,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1162
2020,10,CO,"Combined Heat and Power, Electric Power",Total,2717
2020,10,CO,"Combined Heat and Power, Electric Power",Natural Gas,181
2020,10,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,CO,"Combined Heat and Power, Electric Power",Other Biomass,2536
2020,10,CO,"Electric Generators, Independent Power Producers",Total,1235943
2020,10,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,19127
2020,10,CO,"Electric Generators, Independent Power Producers",Natural Gas,287024
2020,10,CO,"Electric Generators, Independent Power Producers",Other,869
2020,10,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2020,10,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,104724
2020,10,CO,"Electric Generators, Independent Power Producers",Other Biomass,3349
2020,10,CO,"Electric Generators, Independent Power Producers",Wind,812769
2020,10,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,8082
2020,10,CO,"Electric Generators, Electric Utilities",Total,2879275
2020,10,CO,"Electric Generators, Electric Utilities",Coal,1502860
2020,10,CO,"Electric Generators, Electric Utilities",Pumped Storage,-6345
2020,10,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,101992
2020,10,CO,"Electric Generators, Electric Utilities",Natural Gas,1053748
2020,10,CO,"Electric Generators, Electric Utilities",Other,4
2020,10,CO,"Electric Generators, Electric Utilities",Petroleum,945
2020,10,CO,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,615
2020,10,CO,"Electric Generators, Electric Utilities",Wind,225457
2020,10,CT,Total Electric Power Industry,Total,2459847
2020,10,CT,Total Electric Power Industry,Coal,-1263
2020,10,CT,Total Electric Power Industry,Pumped Storage,91
2020,10,CT,Total Electric Power Industry,Hydroelectric Conventional,19520
2020,10,CT,Total Electric Power Industry,Natural Gas,1643169
2020,10,CT,Total Electric Power Industry,Nuclear,664016
2020,10,CT,Total Electric Power Industry,Other,54375
2020,10,CT,Total Electric Power Industry,Petroleum,181
2020,10,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,14379
2020,10,CT,Total Electric Power Industry,Other Biomass,45190
2020,10,CT,Total Electric Power Industry,Wind,935
2020,10,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,19254
2020,10,CT,"Combined Heat and Power, Industrial Power",Total,38723
2020,10,CT,"Combined Heat and Power, Industrial Power",Natural Gas,38363
2020,10,CT,"Combined Heat and Power, Industrial Power",Petroleum,353
2020,10,CT,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,8
2020,10,CT,"Combined Heat and Power, Commercial Power",Total,24660
2020,10,CT,"Combined Heat and Power, Commercial Power",Natural Gas,24355
2020,10,CT,"Combined Heat and Power, Commercial Power",Petroleum,7
2020,10,CT,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,298
2020,10,CT,"Combined Heat and Power, Electric Power",Total,18709
2020,10,CT,"Combined Heat and Power, Electric Power",Natural Gas,18709
2020,10,CT,"Combined Heat and Power, Electric Power",Petroleum,0
2020,10,CT,"Electric Generators, Independent Power Producers",Total,2370727
2020,10,CT,"Electric Generators, Independent Power Producers",Coal,-1263
2020,10,CT,"Electric Generators, Independent Power Producers",Pumped Storage,91
2020,10,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18584
2020,10,CT,"Electric Generators, Independent Power Producers",Natural Gas,1556452
2020,10,CT,"Electric Generators, Independent Power Producers",Nuclear,664016
2020,10,CT,"Electric Generators, Independent Power Producers",Other,54375
2020,10,CT,"Electric Generators, Independent Power Producers",Petroleum,-758
2020,10,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,13851
2020,10,CT,"Electric Generators, Independent Power Producers",Other Biomass,45190
2020,10,CT,"Electric Generators, Independent Power Producers",Wind,935
2020,10,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19254
2020,10,CT,"Electric Generators, Electric Utilities",Total,7028
2020,10,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,936
2020,10,CT,"Electric Generators, Electric Utilities",Natural Gas,5290
2020,10,CT,"Electric Generators, Electric Utilities",Petroleum,580
2020,10,CT,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,222
2020,10,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2020,10,DC,Total Electric Power Industry,Total,18468
2020,10,DC,Total Electric Power Industry,Natural Gas,12782
2020,10,DC,Total Electric Power Industry,Petroleum,1
2020,10,DC,Total Electric Power Industry,Solar Thermal and Photovoltaic,996
2020,10,DC,Total Electric Power Industry,Other Biomass,4689
2020,10,DC,"Combined Heat and Power, Commercial Power",Total,17472
2020,10,DC,"Combined Heat and Power, Commercial Power",Natural Gas,12782
2020,10,DC,"Combined Heat and Power, Commercial Power",Petroleum,1
2020,10,DC,"Combined Heat and Power, Commercial Power",Other Biomass,4689
2020,10,DC,"Electric Generators, Independent Power Producers",Total,996
2020,10,DC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,996
2020,10,DE,Total Electric Power Industry,Total,233006
2020,10,DE,Total Electric Power Industry,Coal,-2271
2020,10,DE,Total Electric Power Industry,Natural Gas,218704
2020,10,DE,Total Electric Power Industry,Other Gases,6740
2020,10,DE,Total Electric Power Industry,Petroleum,-51
2020,10,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,3971
2020,10,DE,Total Electric Power Industry,Other Biomass,5535
2020,10,DE,Total Electric Power Industry,Wind,378
2020,10,DE,"Combined Heat and Power, Industrial Power",Total,65059
2020,10,DE,"Combined Heat and Power, Industrial Power",Natural Gas,57378
2020,10,DE,"Combined Heat and Power, Industrial Power",Other Gases,6740
2020,10,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,10,DE,"Combined Heat and Power, Industrial Power",Other Biomass,941
2020,10,DE,"Combined Heat and Power, Commercial Power",Total,416
2020,10,DE,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,38
2020,10,DE,"Combined Heat and Power, Commercial Power",Wind,378
2020,10,DE,"Combined Heat and Power, Electric Power",Total,3999
2020,10,DE,"Combined Heat and Power, Electric Power",Coal,0
